Μοισᾶν θύγατρες ἀοιδαὶ θέλξαν νιν ἁπτόμεναι.	-- u-u u-- -- u -uu-	lyric	
οὐδὲ θερμὸν ὕδωρ τόσον γε μαλθακὰ τέγγει	-u -u u- u- u -uu --	lyric	
γυῖα, τόσσον εὐλογία φόρμιγγι συνάορος.	-u -u -uu- --u u-u-	lyric	
ῥῆμα δ᾽ἑργμάτων χρονιώτερον βιοτεύει,	-u -u- uu-u- uu--	lyric	
ὅ τι κε σὺν Χαρίτων τύχᾳ	u u u - uu- u-	lyric	
γλῶσσα φρενὸς ἐξέλοι βαθείας.	-- uu -u- u--	lyric	
τό μοι θέμεν Κρονίδᾳ τε Δὶ καὶ Νεμέᾳ	u - u- uu- u - - uu-	lyric	
Τιμασάρχου τε πάλᾳ	---- u u-	lyric	
ὕμνου προκώμιον εἴη· δέξαιτο δ᾽Αἰακιδᾶν	-- u-uu -- --u -uu-	lyric	
ἠΰπυργον ἕδος, δίκᾳ ξεναρκέϊκοινὸν	-u-u u- u- u-uu--	lyric	
φέγγος. εἰ δ᾽ἔτι ζαμενεῖ Τιμόκριτος ἁλίῳ	-u - u- uu- --uu -u-	lyric	
σὸς πατὴρ ἐθάλπετο, ποικίλον κιθαρίζων	- u- u-uu -u- uu--	lyric	
θαμά κε, τῷδε μέλει κλιθείς,	uu u -u u- u-	lyric	
ὕμνον κελάδησε καλλίνικον	-- uu-u -u--	lyric	
Κλεωναίου τ᾽ἀπʼ ἀγῶνος ὅρμον στεφάνων	u--- u u-u -- uu-	lyric	
πέμψαντα καὶ λιπαρᾶν	--u - uu-	lyric	
εὐωνύμων ἀπʼ Ἀθανᾶν, Θήβαις τ᾽ἐν ἑπταπύλοις,	--u- u u-- -- u -uu-	lyric	
οὕνεκʼ Ἀμφιτρύωνος ἀγλαὸν παρὰ τύμβον	-u -uu-u -u- uu --	lyric	
Καδμεῖοί νιν οὐκ ἀέκοντες ἄνθεσι μίγνυον,	--- u - uu-u -uu -u-	lyric	
Αἰγίνας ἕκατι. φίλοισι γὰρ φίλος ἐλθὼν	-u- u-u u-u - uu --	lyric	
ξένιον ἄστυ κατέδρακεν	uuu -u u-u-	lyric	
Ἡρακλέος ὀλβίαν πρὸς αὐλάν.	--uu -u- u --	lyric	
σὺν ᾧ ποτε Τρωΐαν κραταιὸςΤελαμὼν	u - u- uu- u--uu-	lyric	
πόρθησε καὶ Μέροπας	--u - uu-	lyric	
καὶ τὸν μέγαν πολεμιστὰν ἔκπαγλον Ἀλκυονῆ,	- - u- uu-- --u -uu-	lyric	
οὐ τετραορίας γε πρὶν δυώδεκα πέτρῳ	- u-uu- u - u-uu --	lyric	
ἥροάς τ᾽ἐπεμβεβαῶτας ἱπποδάμους ἕλεν	-u- u-uu-u -uu- u-	lyric	
δὶς τόσους. ἀπειρομάχας ἐών κεφανείη	- u- u-uu- u- uu--	lyric	
λόγον ὁ μὴ συνιείς· ἐπεὶ	uu u - uu- u-	lyric	
"ῥέζοντά τι καὶ παθεῖν ἔοικεν."	--u u - u- u--	lyric	
τὰ μακρὰ δ᾽ἐξενέπειν ἐρύκει με τεθμὸς	u -u -uu- u-- u u-	lyric	
ὧραί τ᾽ἐπειγόμεναι·	-- u-uu-	lyric	
ἴϋγγι δ᾽ἕλκομαι ἦτορ νουμηνίᾳ θιγέμεν.	--u -uu -- --u- uu-	lyric	
ἔμπα, καίπερ ἔχει βαθεῖα ποντιὰς ἅλμα	-u -u u- u-u -uu --	lyric	
μέσσον, ἀντίτεινʼ ἐπιβουλίᾳ· σφόδρα δόξομεν	-u -u- uu-u- uu -u-	lyric	
δαΐων ὑπέρτεροι ἐν φάει καταβαίνειν·	-u- u-uu - u- uu--	lyric	
φθονερὰ δ᾽ἄλλος ἀνὴρ βλέπων	uuu -u u- u-	lyric	
γνώμαν κενεὰν σκότῳ κυλίνδει	-- uu- u- u--	lyric	
χαμαὶ πετοῖσαν· ἐμοὶ δ᾽ὁποίαν ἀρετὰν	u- u-u u- u-- uu-	lyric	
ἔδωκε πότμος ἄναξ,	u-u -u u-	lyric	
εὖ οἶδʼ ὅτι χρόνος ἕρπων πεπρωμέναν τελέσει.	- - u- uu -- --u- uu-	lyric	
ἐξύφαινε, γλυκεῖα, καὶ τόδʼ αὐτίκα, φόρμιγξ,	-u-u u-u - u -uu --	lyric	
Λυδίᾳ σὺν ἁρμονίᾳ μέλος πεφιλημένον	-u- u -uu- u- uu-u-	lyric	
Οἰνώνᾳ τε καὶ Κύπρῳ, ἔνθα Τεῦκρος ἀπάρχει	--- u - uu -u -u u--	lyric	
ὁ Τελαμωνιάδας· ἀτὰρ	u uu-uu- u-	lyric	
Αἴας Σαλαμῖνʼ ἔχει πατρῴαν·	-- uu- u- u--	lyric	
ἐν δ᾽Εὐξείνῳ πελάγει φαεννὰν Ἀχιλεὺς	- --- uu- u-- uu-	lyric	
νᾶσον· Θέτις δὲ κρατεῖ	-- u- u u-	lyric	
Φθίᾳ· Νεοπτόλεμος δ᾽Ἀπείρῳ διαπρυσίᾳ,	-- u-uu- --- u-uu-	lyric	
βουβόται τόθι πρῶνες ἔξοχοι κατάκεινται	-u- uu -u -u- uu--	lyric	
Δωδώναθεν ἀρχόμενοι πρὸς Ἰόνιον πόρον.	---u -uu- u -uu- u-	lyric	
Παλίου δὲ πὰρ ποδὶ λατρίαν Ἰαωλκὸν	-u- u - uu -u- uu--	lyric	
πολεμίᾳ χερὶ προστραπὼν	uuu- uu -u-	lyric	
Πηλεὺς παρέδωκεν Αἱμόνεσσιν	-- uu-u -u--	lyric	
δάμαρτος Ἱππολύτας Ἄκαστος δολίαις	u-u -uu- u-- uu-	lyric	
τέχναισι χρησάμενος·	--u -uu-	lyric	
